Heliostat ID,Pos-x,Pos-y,Pos-z,Aim-x,Aim-y,Aim-z,Reflectivity,Soiling,Total eff,Cosine eff,Attenuation,Blocking,Shading,Intercept eff.,Power [kW],Annual energy,Annual efficiency,
2287,131.72,589.88,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7132,0.8463,0.9340,1.0000,1.0000,0.9999,88966.03,209012300.8,0.6818,
505,-232.00,127.12,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7570,0.8751,0.9629,0.9956,1.0000,0.9998,94426.94,209018274.3,0.6754,
2161,167.60,555.71,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7168,0.8487,0.9360,1.0000,1.0000,0.9999,89415.69,209020469.8,0.6815,
2413,61.45,627.32,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7090,0.8433,0.9318,1.0000,1.0000,0.9998,88437.08,209033473.0,0.6821,
1761,-229.06,457.97,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7065,0.8443,0.9418,0.9845,1.0000,1.0000,88129.72,209072651.7,0.6868,
1541,246.88,401.05,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7338,0.8601,0.9453,1.0000,1.0000,1.0000,91528.47,209077451.9,0.6802,
332,-203.19,80.19,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7743,0.8889,0.9666,1.0000,1.0000,0.9986,96587.29,209096012.4,0.6709,
628,-238.63,164.35,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7552,0.8710,0.9608,1.0000,1.0000,1.0000,94204.92,209145399.6,0.6776,
2409,-61.45,627.32,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7069,0.8408,0.9318,1.0000,1.0000,0.9998,88175.10,209167955.8,0.6821,
2412,30.76,629.57,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7087,0.8428,0.9318,1.0000,1.0000,0.9998,88393.49,209198877.7,0.6825,
2410,-30.76,629.57,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7076,0.8416,0.9318,1.0000,1.0000,0.9998,88262.38,209266162.8,0.6825,
2411,0.00,630.32,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7082,0.8423,0.9318,1.0000,1.0000,0.9998,88335.22,209276450.2,0.6827,
768,241.30,205.31,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7653,0.8847,0.9585,1.0000,1.0000,1.0000,95455.90,209298539.6,0.6816,
2278,-131.72,589.88,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7086,0.8407,0.9340,1.0000,1.0000,0.9999,88381.37,209313802.2,0.6818,
1891,-203.39,494.02,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7158,0.8439,0.9399,1.0000,1.0000,0.9999,89287.30,209335731.9,0.6805,
1179,252.98,306.67,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7474,0.8703,0.9516,1.0000,1.0000,1.0000,93224.42,209342507.6,0.6816,
2019,-199.22,519.56,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7127,0.8419,0.9380,1.0000,1.0000,0.9999,88896.79,209363093.4,0.6807,
2286,102.77,595.61,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7132,0.8462,0.9340,1.0000,1.0000,0.9999,88959.20,209391799.1,0.6830,
976,-250.97,264.73,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7248,0.8593,0.9544,0.9793,1.0000,1.0000,90409.88,209417079.1,0.6840,
2149,-167.60,555.71,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7107,0.8414,0.9360,1.0000,1.0000,0.9999,88642.59,209420935.1,0.6815,
1906,179.04,503.36,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7243,0.8539,0.9399,1.0000,1.0000,1.0000,90344.06,209463621.0,0.6827,
2033,173.63,528.67,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7207,0.8513,0.9380,1.0000,1.0000,0.9999,89889.76,209484580.4,0.6827,
2160,140.28,563.22,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7170,0.8488,0.9360,1.0000,1.0000,0.9999,89430.65,209522424.9,0.6832,
1067,-271.62,267.41,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7308,0.8539,0.9530,0.9951,1.0000,1.0000,91153.91,209538299.7,0.6828,
1270,253.01,329.21,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7439,0.8676,0.9501,1.0000,1.0000,1.0000,92791.74,209591533.1,0.6819,
1451,250.03,376.44,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7371,0.8625,0.9470,1.0000,1.0000,1.0000,91944.44,209593771.8,0.6817,
1360,251.78,352.10,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7406,0.8651,0.9486,1.0000,1.0000,1.0000,92378.03,209606389.4,0.6817,
2279,-102.77,595.61,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7095,0.8419,0.9340,1.0000,1.0000,0.9999,88503.29,209626722.0,0.6830,
2285,73.58,599.91,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7130,0.8460,0.9340,1.0000,1.0000,0.9999,88937.55,209684982.8,0.6840,
689,-240.31,184.23,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7528,0.8692,0.9597,1.0000,1.0000,1.0000,93896.94,209731592.8,0.6793,
1525,-246.88,401.05,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7227,0.8472,0.9453,1.0000,1.0000,1.0000,90147.39,209763695.1,0.6802,
1540,218.66,417.12,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7348,0.8613,0.9453,1.0000,1.0000,1.0000,91649.18,209769531.1,0.6826,
828,240.74,226.94,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7623,0.8824,0.9573,1.0000,1.0000,1.0000,95090.43,209828935.6,0.6837,
1450,223.49,392.78,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7382,0.8638,0.9470,1.0000,1.0000,1.0000,92077.85,209836452.5,0.6826,
909,264.08,226.35,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7562,0.8766,0.9559,1.0000,1.0000,1.0000,94320.79,209852322.4,0.6850,
2280,-73.58,599.91,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7104,0.8429,0.9340,1.0000,1.0000,0.9999,88611.28,209853010.7,0.6840,
2150,-140.28,563.22,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7118,0.8427,0.9360,1.0000,1.0000,0.9999,88784.12,209857003.0,0.6832,
2284,44.22,602.79,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7127,0.8457,0.9340,1.0000,1.0000,0.9999,88901.22,209891762.6,0.6846,
997,232.13,281.40,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7480,0.8773,0.9544,0.9898,1.0000,1.0000,93302.84,209894587.1,0.6893,
1359,226.92,368.62,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7418,0.8665,0.9486,1.0000,1.0000,1.0000,92523.76,209896084.3,0.6827,
2020,-173.63,528.67,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7140,0.8434,0.9380,1.0000,1.0000,0.9999,89057.09,209917476.1,0.6827,
2159,112.63,569.40,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7170,0.8488,0.9360,1.0000,1.0000,0.9999,89430.84,209939827.2,0.6845,
1892,-179.04,503.36,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7171,0.8455,0.9399,1.0000,1.0000,1.0000,89452.92,209942600.1,0.6827,
1776,135.85,493.71,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7285,0.8571,0.9418,1.0000,1.0000,1.0000,90873.24,209977242.4,0.6880,
2281,-44.22,602.79,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7112,0.8438,0.9340,1.0000,1.0000,0.9999,88705.21,209992669.6,0.6846,
2283,14.75,604.23,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7123,0.8452,0.9340,1.0000,1.0000,0.9999,88850.30,210012023.5,0.6849,
2032,147.62,536.51,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7208,0.8515,0.9380,1.0000,1.0000,0.9999,89911.60,210021619.6,0.6845,
585,219.60,168.35,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7772,0.8954,0.9619,1.0000,1.0000,1.0000,96949.05,210026941.7,0.6841,
2282,-14.75,604.23,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7118,0.8445,0.9340,1.0000,1.0000,0.9999,88784.92,210045674.2,0.6849,
1905,154.27,511.50,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7245,0.8541,0.9399,1.0000,1.0000,1.0000,90372.81,210055912.1,0.6847,
1652,209.08,444.82,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7313,0.8587,0.9436,1.0000,1.0000,1.0000,91213.40,210158484.8,0.6864,
1159,-252.98,306.67,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7342,0.8549,0.9516,1.0000,1.0000,1.0000,91584.48,210166294.4,0.6816,
2151,-112.63,569.40,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7128,0.8439,0.9360,1.0000,1.0000,0.9999,88912.11,210208050.1,0.6846,
751,-241.30,205.31,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7502,0.8672,0.9585,1.0000,1.0000,1.0000,93575.20,210258426.4,0.6816,
2158,84.71,574.21,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7169,0.8487,0.9360,1.0000,1.0000,0.9999,89416.34,210272421.4,0.6856,
1765,-135.85,493.71,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7150,0.8505,0.9418,0.9890,1.0000,1.0000,89183.75,210284360.8,0.6880,
1434,-250.03,376.44,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7255,0.8489,0.9470,1.0000,1.0000,1.0000,90493.62,210303036.0,0.6817,
1778,183.33,478.12,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7270,0.8566,0.9418,0.9986,1.0000,1.0000,90684.74,210313022.5,0.6933,
1342,-251.78,352.10,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7284,0.8509,0.9486,1.0000,1.0000,1.0000,90860.92,210351934.5,0.6818,
1251,-253.01,329.21,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7312,0.8528,0.9501,1.0000,1.0000,1.0000,91211.26,210373237.1,0.6819,
2021,-147.62,536.51,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7152,0.8448,0.9380,1.0000,1.0000,0.9999,89204.30,210388982.7,0.6845,
1089,252.55,285.49,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7507,0.8728,0.9530,1.0000,1.0000,1.0000,93637.45,210396438.4,0.6895,
1526,-218.66,417.12,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7250,0.8498,0.9453,1.0000,1.0000,1.0000,90428.70,210407742.5,0.6826,
1893,-154.27,511.50,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7184,0.8469,0.9399,1.0000,1.0000,1.0000,89605.76,210469102.4,0.6847,
2152,-84.71,574.21,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7137,0.8450,0.9360,1.0000,1.0000,0.9999,89026.43,210473915.2,0.6856,
2031,121.27,543.08,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7209,0.8516,0.9380,1.0000,1.0000,0.9999,89918.82,210475971.8,0.6860,
1269,229.72,345.87,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7452,0.8691,0.9501,1.0000,1.0000,1.0000,92949.49,210489818.0,0.6844,
1435,-223.49,392.78,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7278,0.8517,0.9470,1.0000,1.0000,1.0000,90784.02,210514087.2,0.6826,
2157,56.58,577.66,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7166,0.8484,0.9360,1.0000,1.0000,0.9999,89387.25,210519900.6,0.6864,
1904,129.12,518.42,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7246,0.8543,0.9399,1.0000,1.0000,1.0000,90387.08,210529240.9,0.6862,
1343,-226.92,368.62,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7308,0.8537,0.9486,1.0000,1.0000,1.0000,91159.79,210611228.2,0.6827,
464,214.87,132.39,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7757,0.9005,0.9639,0.9903,1.0000,1.0000,96760.97,210641281.5,0.6853,
2153,-56.58,577.66,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7145,0.8459,0.9360,1.0000,1.0000,0.9999,89126.89,210654385.2,0.6864,
1634,-209.08,444.82,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7223,0.8482,0.9436,1.0000,1.0000,1.0000,90090.35,210657472.6,0.6864,
2156,28.33,579.74,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7163,0.8480,0.9360,1.0000,1.0000,0.9999,89343.65,210681986.8,0.6868,
812,-240.74,226.94,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7478,0.8656,0.9573,1.0000,1.0000,1.0000,93277.98,210745435.2,0.6837,
2154,-28.33,579.74,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7152,0.8467,0.9360,1.0000,1.0000,0.9999,89213.35,210749275.7,0.6868,
2155,0.00,580.43,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7158,0.8474,0.9360,1.0000,1.0000,0.9999,89285.61,210758050.6,0.6870,
2022,-121.27,543.08,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7162,0.8461,0.9380,1.0000,1.0000,0.9999,89338.26,210777267.9,0.6860,
977,-232.13,281.40,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7282,0.8623,0.9544,0.9804,1.0000,1.0000,90833.68,210798508.4,0.6893,
1763,-183.33,478.12,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7109,0.8477,0.9418,0.9867,1.0000,1.0000,88673.47,210824494.4,0.6933,
646,220.68,187.77,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7741,0.8927,0.9608,1.0000,1.0000,1.0000,96554.34,210827738.8,0.6871,
2030,94.62,548.35,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7208,0.8515,0.9380,1.0000,1.0000,0.9999,89911.48,210847080.1,0.6872,
1894,-129.12,518.42,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7195,0.8482,0.9399,1.0000,1.0000,1.0000,89745.60,210874374.7,0.6862,
1178,231.24,323.38,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7487,0.8718,0.9516,1.0000,1.0000,1.0000,93393.51,210892963.2,0.6859,
1903,103.67,524.10,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7246,0.8543,0.9399,1.0000,1.0000,1.0000,90386.88,210909814.7,0.6875,
1539,189.39,431.19,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7355,0.8621,0.9453,1.0000,1.0000,1.0000,91742.03,210923060.6,0.6862,
884,-264.08,226.35,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7408,0.8588,0.9559,1.0000,1.0000,1.0000,92402.97,210928691.5,0.6850,
1449,195.89,407.24,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7390,0.8648,0.9470,1.0000,1.0000,1.0000,92183.83,210948756.8,0.6862,
398,104.17,211.11,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7502,0.9198,0.9653,0.9363,1.0000,1.0000,93581.49,210980186.0,0.6935,
567,-219.60,168.35,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7621,0.8779,0.9619,1.0000,1.0000,1.0000,95059.18,211009778.9,0.6841,
1777,159.78,486.49,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7284,0.8569,0.9418,1.0000,1.0000,1.0000,90851.97,211026422.1,0.6956,
1358,200.97,383.38,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7427,0.8676,0.9486,1.0000,1.0000,1.0000,92642.53,211051330.8,0.6863,
2023,-94.62,548.35,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7172,0.8472,0.9380,1.0000,1.0000,0.9999,89458.78,211081872.7,0.6872,
1177,208.40,338.55,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7499,0.8732,0.9516,1.0000,1.0000,1.0000,93537.00,211108195.0,0.6864,
525,217.87,150.05,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7802,0.8979,0.9629,1.0000,1.0000,1.0000,97321.56,211111556.2,0.6884,
1772,37.46,510.69,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7270,0.8566,0.9418,0.9985,1.0000,1.0000,90676.71,211122829.2,0.6910,
1268,205.34,360.88,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7462,0.8703,0.9501,1.0000,1.0000,1.0000,93080.75,211128986.1,0.6864,
2029,67.75,552.31,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7206,0.8513,0.9380,1.0000,1.0000,0.9999,89889.63,211134395.7,0.6881,
1895,-103.67,524.10,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7205,0.8494,0.9399,1.0000,1.0000,1.0000,89872.22,211186352.7,0.6875,
1252,-229.72,345.87,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7337,0.8557,0.9501,1.0000,1.0000,1.0000,91518.11,211200802.8,0.6844,
1902,77.97,528.54,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7245,0.8541,0.9399,1.0000,1.0000,1.0000,90372.25,211214455.0,0.6885,
1769,-37.46,510.69,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7223,0.8548,0.9418,0.9942,1.0000,1.0000,90095.59,211267579.8,0.6910,
996,212.18,296.72,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7507,0.8789,0.9544,0.9917,1.0000,1.0000,93639.70,211274432.4,0.6942,
2024,-67.75,552.31,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7181,0.8482,0.9380,1.0000,1.0000,0.9999,89565.65,211302346.0,0.6881,
2028,40.71,554.96,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7204,0.8510,0.9380,1.0000,1.0000,1.0000,89853.33,211337450.4,0.6887,
389,-104.17,211.11,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7476,0.9108,0.9653,0.9422,1.0000,1.0000,93247.02,211341348.3,0.6935,
1068,-252.55,285.49,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7345,0.8570,0.9530,0.9965,1.0000,1.0000,91622.12,211361899.9,0.6895,
706,220.33,207.71,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7710,0.8902,0.9597,1.0000,1.0000,1.0000,96175.73,211416352.8,0.6888,
1896,-77.97,528.54,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7214,0.8505,0.9399,1.0000,1.0000,1.0000,89985.39,211422108.7,0.6885,
2025,-40.71,554.96,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7188,0.8491,0.9380,1.0000,1.0000,0.9999,89658.70,211438316.9,0.6887,
1901,52.08,531.71,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7243,0.8539,0.9399,1.0000,1.0000,1.0000,90343.24,211442481.5,0.6892,
2027,13.58,556.28,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7200,0.8505,0.9380,1.0000,1.0000,1.0000,89802.67,211455897.8,0.6890,
1764,-159.78,486.49,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7130,0.8492,0.9418,0.9879,1.0000,1.0000,88932.92,211471918.3,0.6956,
1527,-189.39,431.19,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7270,0.8522,0.9453,1.0000,1.0000,1.0000,90686.94,211475159.6,0.6862,
2026,-13.58,556.28,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7194,0.8499,0.9380,1.0000,1.0000,1.0000,89737.75,211489536.1,0.6890,
1436,-195.89,407.24,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7300,0.8542,0.9470,1.0000,1.0000,1.0000,91052.10,211539975.9,0.6862,
1897,-52.08,531.71,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7222,0.8514,0.9399,1.0000,1.0000,1.0000,90084.91,211581036.0,0.6892,
1900,26.07,533.62,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7239,0.8535,0.9399,1.0000,1.0000,1.0000,90299.89,211593382.4,0.6896,
1160,-231.24,323.38,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7368,0.8579,0.9516,1.0000,1.0000,1.0000,91898.40,211628566.9,0.6859,
1898,-26.07,533.62,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7229,0.8522,0.9399,1.0000,1.0000,1.0000,90170.61,211662695.1,0.6896,
1899,0.00,534.25,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7235,0.8529,0.9399,1.0000,1.0000,1.0000,90242.30,211666687.0,0.6897,
1344,-200.97,383.38,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7331,0.8563,0.9486,1.0000,1.0000,1.0000,91437.11,211681821.0,0.6863,
444,-214.87,132.39,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7675,0.8823,0.9639,1.0000,1.0000,1.0000,95735.37,211752463.5,0.6853,
629,-220.68,187.77,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7594,0.8758,0.9608,1.0000,1.0000,1.0000,94719.40,211765618.8,0.6871,
1253,-205.34,360.88,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7360,0.8584,0.9501,1.0000,1.0000,1.0000,91804.18,211798004.1,0.6864,
1161,-208.40,338.55,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7391,0.8606,0.9516,1.0000,1.0000,1.0000,92192.72,211816978.8,0.6864,
1538,159.22,443.22,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7360,0.8627,0.9453,1.0000,1.0000,1.0000,91806.89,211839300.3,0.6892,
767,219.17,228.78,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7678,0.8876,0.9585,1.0000,1.0000,1.0000,95773.63,211867885.0,0.6905,
1448,167.35,419.78,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7397,0.8655,0.9470,1.0000,1.0000,1.0000,92262.17,211924432.0,0.6893,
1357,174.07,396.32,0.00,0.00,0.00,150.00,0.9500,0.9500,0.7435,0.8684,0.9486,1.0000,1.0000,1.0000,92734.06,212078375.2,0.6895,
